"Addendum FF -- ASC Device Offset Percentages for CY 2022                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,
"CPT codes and descriptions only are copyright 2021 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2021 American Dental Association.  All Rights Reserved. The existence or absence of a HCPCS code does not mean that an item or service is covered or non-covered. As a reminder, the fact that a drug, device, procedure, or service is assigned a HCPCS code and a payment rate under the OPPS does not imply coverage by the Medicare program, but indicates only how the product, procedure, or service may be paid if covered by the program. Medicare Administrative Contractors (MACs) determine whether a drug, device, procedure, or other service meets all program requirements for coverage. For example, MACs determine that it is reasonable and necessary to treat the beneficiary’s condition and whether it is excluded from payment.",,,,,,,
23420,,Repair of shoulder,A2,5114,"$5,917.60",25.39%,$761.23
23430,,Repair biceps tendon,A2,5114,"$5,917.60",23.18%,$694.97
23440,,Remove/transplant tendon,J8,5114,"$5,917.60",35.17%,"$2,081.22"
23450,,Repair shoulder capsule,J8,5114,"$5,917.60",42.50%,"$2,514.98"
23455,,Repair shoulder capsule,J8,5114,"$5,917.60",35.54%,"$2,103.12"
23460,,Repair shoulder capsule,J8,5114,"$5,917.60",57.62%,"$3,409.72"
23462,,Repair shoulder capsule,A2,5114,"$5,917.60",19.68%,$590.04
23465,,Repair shoulder capsule,G2,5114,"$5,917.60",0.00%,$0.00
23466,,Repair shoulder capsule,A2,5114,"$5,917.60",21.44%,$642.80
23480,,Revision of collar bone,A2,5114,"$5,917.60",24.49%,$734.25
23485,,Revision of collar bone,J8,5115,"$11,869.70",41.54%,"$4,930.67"
23490,,Reinforce clavicle,J8,5114,"$5,917.60",45.55%,"$2,695.47"
23491,,Reinforce shoulder bones,J8,5115,"$11,869.70",34.25%,"$4,065.37"
23500,,Treat clavicle fracture,A2,5111,$210.50,0.00%,$0.00
23505,,Treat clavicle fracture,A2,5112,"$1,463.15",0.00%,$0.00
23515,,Treat clavicle fracture,J8,5114,"$5,917.60",38.36%,"$2,269.99"
23520,,Treat clavicle dislocation,A2,5112,"$1,463.15",0.00%,$0.00
23525,,Treat clavicle dislocation,A2,5111,$210.50,0.00%,$0.00
23530,,Treat clavicle dislocation,A2,5114,"$5,917.60",0.00%,$0.00
23532,,Treat clavicle dislocation,J8,5114,"$5,917.60",39.38%,"$2,330.35"
23540,,Treat clavicle dislocation,A2,5111,$210.50,1.72%,$1.83
23545,,Treat clavicle dislocation,A2,5111,$210.50,0.00%,$0.00
23550,,Treat clavicle dislocation,J8,5114,"$5,917.60",32.40%,"$1,917.30"
23552,,Treat clavicle dislocation,J8,5114,"$5,917.60",34.18%,"$2,022.64"
23570,,Treat shoulder blade fx,A2,5111,$210.50,0.00%,$0.00
23575,,Treat shoulder blade fx,A2,5112,"$1,463.15",0.00%,$0.00
23585,,Treat scapula fracture,J8,5114,"$5,917.60",37.60%,"$2,225.02"
23600,,Treat humerus fracture,P2,5111,$210.50,0.00%,$0.00
23605,,Treat humerus fracture,A2,5112,"$1,463.15",11.50%,$85.25
23615,,Treat humerus fracture,J8,5115,"$11,869.70",44.82%,"$5,320.00"
23616,,Treat humerus fracture,J8,5116,"$15,703.00",50.84%,"$7,983.41"
23620,,Treat humerus fracture,P2,5111,$210.50,0.00%,$0.00
23625,,Treat humerus fracture,A2,5112,"$1,463.15",14.65%,$108.60
23630,,Treat humerus fracture,J8,5114,"$5,917.60",31.00%,"$1,834.46"
23650,,Treat shoulder dislocation,A2,5111,$210.50,0.00%,$0.00
23655,,Treat shoulder dislocation,A2,5112,"$1,463.15",0.00%,$0.00
23660,,Treat shoulder dislocation,A2,5114,"$5,917.60",16.04%,$480.90
23665,,Treat dislocation/fracture,A2,5112,"$1,463.15",0.00%,$0.00
23670,,Treat dislocation/fracture,A2,5114,"$5,917.60",26.61%,$797.81
23675,,Treat dislocation/fracture,A2,5112,"$1,463.15",0.00%,$0.00
23680,,Treat dislocation/fracture,J8,5115,"$11,869.70",58.14%,"$6,901.04"
23700,,Fixation of shoulder,A2,5112,"$1,463.15",0.07%,$0.52
23800,,Fusion of shoulder joint,G2,5114,"$5,917.60",25.27%,$757.63
23802,,Fusion of shoulder joint,G2,5115,"$11,869.70",0.00%,$0.00
23921,,Amputation follow-up surgery,A2,5054,"$1,749.26",0.00%,$0.00
23930,,Drainage of arm lesion,A2,5073,"$2,011.25",0.76%,$7.74
23931,,Drainage of arm bursa,A2,5072,"$1,200.16",0.68%,$4.13
23935,,Drain arm/elbow bone lesion,A2,5113,"$2,684.96",0.00%,$0.00
24000,,Exploratory elbow surgery,A2,5113,"$2,684.96",3.29%,$44.76
24006,,Release elbow joint,A2,5113,"$2,684.96",0.00%,$0.00
24065,,Biopsy arm/elbow soft tissue,P3,5072,"$1,200.16",0.00%,$0.00
24066,,Biopsy arm/elbow soft tissue,A2,5073,"$2,011.25",0.97%,$9.88
24071,,Exc arm/elbow les sc 3 cm/>,G2,5073,"$2,011.25",0.15%,$1.53
24073,,Ex arm/elbow tum deep 5 cm/>,G2,5073,"$2,011.25",0.18%,$1.83
24075,,Exc arm/elbow les sc < 3 cm,G2,5072,"$1,200.16",0.13%,$0.79
24076,,Ex arm/elbow tum deep < 5 cm,G2,5073,"$2,011.25",0.29%,$2.96
24077,,Resect arm/elbow tum < 5 cm,G2,5073,"$2,011.25",0.00%,$0.00
24079,,Resect arm/elbow tum 5 cm/>,G2,5073,"$2,011.25",0.18%,$1.83
24100,,Biopsy elbow joint lining,A2,5113,"$2,684.96",0.00%,$0.00
24101,,Explore/treat elbow joint,A2,5113,"$2,684.96",1.82%,$24.76
24102,,Remove elbow joint lining,A2,5113,"$2,684.96",0.00%,$0.00
24105,,Removal of elbow bursa,A2,5113,"$2,684.96",0.14%,$1.90
24110,,Remove humerus lesion,A2,5113,"$2,684.96",0.64%,$8.71
24115,,Remove/graft bone lesion,A2,5114,"$5,917.60",0.00%,$0.00
24116,,Remove/graft bone lesion,J8,5114,"$5,917.60",31.00%,"$1,834.46"
24120,,Remove elbow lesion,A2,5113,"$2,684.96",0.00%,$0.00
24125,,Remove/graft bone lesion,A2,5113,"$2,684.96",0.00%,$0.00
24126,,Remove/graft bone lesion,J8,5114,"$5,917.60",63.79%,"$3,774.84"
24130,,Removal of head of radius,A2,5113,"$2,684.96",2.26%,$30.74
24134,,Removal of arm bone lesion,A2,5114,"$5,917.60",0.00%,$0.00
24136,,Remove radius bone lesion,A2,5113,"$2,684.96",0.00%,$0.00
24138,,Remove elbow bone lesion,A2,5114,"$5,917.60",0.00%,$0.00
24140,,Partial removal of arm bone,A2,5113,"$2,684.96",3.47%,$47.20
24145,,Partial removal of radius,A2,5114,"$5,917.60",0.00%,$0.00
24147,,Partial removal of elbow,A2,5113,"$2,684.96",2.17%,$29.52
24149,,Radical resection of elbow,G2,5114,"$5,917.60",0.09%,$2.70
24152,,Resect radius tumor,G2,5114,"$5,917.60",0.00%,$0.00
24155,,Removal of elbow joint,A2,5113,"$2,684.96",0.00%,$0.00
24160,,Remove elbow joint implant,A2,5113,"$2,684.96",29.84%,$405.93
24164,,Remove radius head implant,A2,5113,"$2,684.96",10.27%,$139.71
24200,,Removal of arm foreign body,P3,5072,"$1,200.16",0.36%,$0.56
24201,,Removal of arm foreign body,A2,5073,"$2,011.25",0.39%,$3.97
24220,,Injection for elbow x-ray,N1,,,0.00%,
24300,,Manipulate elbow w/anesth,G2,5112,"$1,463.15",2.60%,$19.27
24301,,Muscle/tendon transfer,A2,5114,"$5,917.60",11.05%,$331.30
24305,,Arm tendon lengthening,A2,5113,"$2,684.96",13.90%,$189.09
24310,,Revision of arm tendon,A2,5113,"$2,684.96",23.39%,$318.18
24320,,Repair of arm tendon,A2,5114,"$5,917.60",0.00%,$0.00
24330,,Revision of arm muscles,A2,5114,"$5,917.60",0.00%,$0.00
24331,,Revision of arm muscles,A2,5114,"$5,917.60",0.00%,$0.00
24332,,Tenolysis triceps,G2,5113,"$2,684.96",0.00%,$0.00
24340,,Repair of biceps tendon,A2,5114,"$5,917.60",24.09%,$722.25
24341,,Repair arm tendon/muscle,A2,5114,"$5,917.60",21.21%,$635.91
24342,,Repair of ruptured tendon,A2,5114,"$5,917.60",23.27%,$697.67
24343,,Repr elbow lat ligmnt w/tiss,G2,5113,"$2,684.96",27.56%,$374.91
24344,,Reconstruct elbow lat ligmnt,J8,5114,"$5,917.60",31.48%,"$1,862.86"
24345,,Repr elbw med ligmnt w/tissu,A2,5114,"$5,917.60",0.00%,$0.00
24346,,Reconstruct elbow med ligmnt,G2,5115,"$11,869.70",27.14%,"$1,632.14"
24357,,Repair elbow perc,G2,5113,"$2,684.96",2.84%,$38.63
24358,,Repair elbow w/deb open,G2,5113,"$2,684.96",1.83%,$24.89
24359,,Repair elbow deb/attch open,G2,5113,"$2,684.96",11.71%,$159.30
24360,,Reconstruct elbow joint,J8,5114,"$5,917.60",30.23%,"$1,788.89"
24361,,Reconstruct elbow joint,J8,5116,"$15,703.00",61.82%,"$9,707.59"
24362,,Reconstruct elbow joint,J8,5115,"$11,869.70",61.45%,"$7,293.93"
24363,,Replace elbow joint,J8,5116,"$15,703.00",59.89%,"$9,404.53"
24365,,Reconstruct head of radius,J8,5115,"$11,869.70",49.71%,"$5,900.43"
24366,,Reconstruct head of radius,J8,5115,"$11,869.70",56.30%,"$6,682.64"
24370,,Revise reconst elbow joint,J8,5115,"$11,869.70",38.49%,"$4,568.65"
24371,,Revise reconst elbow joint,J8,5116,"$15,703.00",43.40%,"$6,815.10"
24400,,Revision of humerus,A2,5114,"$5,917.60",18.45%,$553.16
24410,,Revision of humerus,G2,5115,"$11,869.70",0.00%,$0.00
24420,,Revision of humerus,J8,5114,"$5,917.60",31.00%,"$1,834.46"
24430,,Repair of humerus,J8,5115,"$11,869.70",40.85%,"$4,848.77"
24435,,Repair humerus with graft,J8,5115,"$11,869.70",40.51%,"$4,808.42"
24470,,Revision of elbow joint,A2,5113,"$2,684.96",0.00%,$0.00
24495,,Decompression of forearm,A2,5114,"$5,917.60",0.00%,$0.00
24498,,Reinforce humerus,J8,5115,"$11,869.70",35.06%,"$4,161.52"
24500,,Treat humerus fracture,A2,5111,$210.50,0.00%,$0.00
24505,,Treat humerus fracture,A2,5112,"$1,463.15",5.74%,$42.55
24515,,Treat humerus fracture,J8,5115,"$11,869.70",37.69%,"$4,473.69"
24516,,Treat humerus fracture,J8,5115,"$11,869.70",40.85%,"$4,848.77"
24530,,Treat humerus fracture,A2,5111,$210.50,0.00%,$0.00
24535,,Treat humerus fracture,A2,5112,"$1,463.15",0.00%,$0.00
24538,,Treat humerus fracture,A2,5114,"$5,917.60",8.62%,$258.44
24545,,Treat humerus fracture,J8,5115,"$11,869.70",42.22%,"$5,011.39"
24546,,Treat humerus fracture,J8,5116,"$15,703.00",45.21%,"$7,099.33"
24560,,Treat humerus fracture,A2,5111,$210.50,2.64%,$2.82
24565,,Treat humerus fracture,A2,5112,"$1,463.15",0.00%,$0.00
24566,,Treat humerus fracture,A2,5112,"$1,463.15",0.00%,$0.00
24575,,Treat humerus fracture,J8,5115,"$11,869.70",38.40%,"$4,557.96"
24576,,Treat humerus fracture,A2,5111,$210.50,0.00%,$0.00
24577,,Treat humerus fracture,A2,5112,"$1,463.15",0.00%,$0.00
24579,,Treat humerus fracture,J8,5115,"$11,869.70",32.73%,"$3,884.95"
24582,,Treat humerus fracture,A2,5114,"$5,917.60",10.66%,$319.60
24586,,Treat elbow fracture,J8,5115,"$11,869.70",42.93%,"$5,095.66"
24587,,Treat elbow fracture,J8,5115,"$11,869.70",52.33%,"$6,211.41"
24600,,Treat elbow dislocation,A2,5111,$210.50,0.00%,$0.00
24605,,Treat elbow dislocation,A2,5112,"$1,463.15",0.00%,$0.00
24615,,Treat elbow dislocation,J8,5114,"$5,917.60",40.64%,"$2,404.91"
24620,,Treat elbow fracture,A2,5112,"$1,463.15",0.00%,$0.00
24635,,Treat elbow fracture,J8,5114,"$5,917.60",39.61%,"$2,343.96"
24640,,Treat elbow dislocation,P3,5111,$210.50,0.00%,$0.00
24650,,Treat radius fracture,P2,5111,$210.50,0.00%,$0.00
24655,,Treat radius fracture,A2,5112,"$1,463.15",0.80%,$5.93
24665,,Treat radius fracture,A2,5114,"$5,917.60",29.41%,$881.76
24666,,Treat radius fracture,J8,5115,"$11,869.70",57.31%,"$6,802.53"
24670,,Treat ulnar fracture,A2,5111,$210.50,0.00%,$0.00
24675,,Treat ulnar fracture,A2,5112,"$1,463.15",3.27%,$24.24
24685,,Treat ulnar fracture,J8,5114,"$5,917.60",33.18%,"$1,963.46"
24800,,Fusion of elbow joint,A2,5114,"$5,917.60",24.71%,$740.84
24802,,Fusion/graft of elbow joint,G2,5115,"$11,869.70",0.00%,$0.00
24925,,Amputation follow-up surgery,A2,5113,"$2,684.96",0.00%,$0.00
25000,,Incision of tendon sheath,A2,5112,"$1,463.15",0.12%,$0.89
25001,,Incise flexor carpi radialis,G2,5113,"$2,684.96",0.00%,$0.00
25020,,Decompress forearm 1 space,A2,5112,"$1,463.15",0.00%,$0.00
25023,,Decompress forearm 1 space,A2,5113,"$2,684.96",0.00%,$0.00
25024,,Decompress forearm 2 spaces,A2,5113,"$2,684.96",0.00%,$0.00
25025,,Decompress forearm 2 spaces,A2,5112,"$1,463.15",0.00%,$0.00
25028,,Drainage of forearm lesion,A2,5113,"$2,684.96",0.58%,$7.89
25031,,Drainage of forearm bursa,A2,5112,"$1,463.15",0.00%,$0.00
25035,,Treat forearm bone lesion,A2,5114,"$5,917.60",0.00%,$0.00
25040,,Explore/treat wrist joint,A2,5113,"$2,684.96",0.00%,$0.00
25065,,Biopsy forearm soft tissues,P3,5072,"$1,200.16",4.18%,$7.81
25066,,Biopsy forearm soft tissues,A2,5073,"$2,011.25",0.73%,$7.44
25071,,Exc forearm les sc 3 cm/>,G2,5072,"$1,200.16",0.68%,$4.13
25073,,Exc forearm tum deep 3 cm/>,G2,5073,"$2,011.25",0.12%,$1.22
25075,,Exc forearm les sc < 3 cm,G2,5072,"$1,200.16",0.03%,$0.18
25076,,Exc forearm tum deep < 3 cm,G2,5072,"$1,200.16",0.07%,$0.43
25077,,Resect forearm/wrist tum<3cm,G2,5073,"$2,011.25",0.00%,$0.00
25078,,Resect forarm/wrist tum 3cm>,G2,5073,"$2,011.25",3.19%,$32.51
25085,,Incision of wrist capsule,A2,5113,"$2,684.96",0.00%,$0.00
25100,,Biopsy of wrist joint,A2,5113,"$2,684.96",0.10%,$1.36
25101,,Explore/treat wrist joint,A2,5113,"$2,684.96",2.82%,$38.36
25105,,Remove wrist joint lining,A2,5113,"$2,684.96",0.00%,$0.00
25107,,Remove wrist joint cartilage,A2,5113,"$2,684.96",15.68%,$213.30
25109,,Excise tendon forearm/wrist,G2,5113,"$2,684.96",2.51%,$34.14
25110,,Remove wrist tendon lesion,A2,5112,"$1,463.15",0.07%,$0.52
25111,,Remove wrist tendon lesion,A2,5112,"$1,463.15",0.12%,$0.89
25112,,Reremove wrist tendon lesion,A2,5112,"$1,463.15",0.03%,$0.22
25115,,Remove wrist/forearm lesion,A2,5112,"$1,463.15",1.00%,$7.41
25116,,Remove wrist/forearm lesion,A2,5113,"$2,684.96",0.92%,$12.52
25118,,Excise wrist tendon sheath,A2,5112,"$1,463.15",0.00%,$0.00
25119,,Partial removal of ulna,A2,5113,"$2,684.96",3.54%,$48.16
25120,,Removal of forearm lesion,A2,5113,"$2,684.96",0.00%,$0.00
25125,,Remove/graft forearm lesion,A2,5112,"$1,463.15",0.00%,$0.00
25126,,Remove/graft forearm lesion,A2,5113,"$2,684.96",11.87%,$161.47
25130,,Removal of wrist lesion,A2,5113,"$2,684.96",0.11%,$1.50
25135,,Remove & graft wrist lesion,A2,5114,"$5,917.60",12.06%,$361.58
25136,,Remove & graft wrist lesion,A2,5114,"$5,917.60",8.45%,$253.34
25145,,Remove forearm bone lesion,A2,5113,"$2,684.96",0.00%,$0.00
25150,,Partial removal of ulna,A2,5113,"$2,684.96",0.00%,$0.00
25151,,Partial removal of radius,A2,5113,"$2,684.96",0.00%,$0.00
25210,,Removal of wrist bone,A2,5113,"$2,684.96",5.29%,$71.96
25215,,Removal of wrist bones,A2,5113,"$2,684.96",3.85%,$52.37
25230,,Partial removal of radius,A2,5113,"$2,684.96",0.00%,$0.00
25240,,Partial removal of ulna,A2,5113,"$2,684.96",3.26%,$44.35
25246,,Injection for wrist x-ray,N1,,,0.00%,
25248,,Remove forearm foreign body,A2,5112,"$1,463.15",0.08%,$0.59
25250,,Removal of wrist prosthesis,A2,5112,"$1,463.15",0.00%,$0.00
25251,,Removal of wrist prosthesis,A2,5113,"$2,684.96",0.00%,$0.00
25259,,Manipulate wrist w/anesthes,G2,5112,"$1,463.15",0.18%,$1.33
25260,,Repair forearm tendon/muscle,A2,5113,"$2,684.96",2.35%,$31.97
25263,,Repair forearm tendon/muscle,A2,5114,"$5,917.60",2.78%,$83.35
25265,,Repair forearm tendon/muscle,A2,5113,"$2,684.96",0.00%,$0.00
25270,,Repair forearm tendon/muscle,A2,5113,"$2,684.96",8.60%,$116.99
25272,,Repair forearm tendon/muscle,A2,5113,"$2,684.96",0.00%,$0.00
25274,,Repair forearm tendon/muscle,A2,5113,"$2,684.96",0.00%,$0.00
25275,,Repair forearm tendon sheath,A2,5113,"$2,684.96",14.33%,$194.94
25280,,Revise wrist/forearm tendon,A2,5113,"$2,684.96",0.08%,$1.09
25290,,Incise wrist/forearm tendon,A2,5113,"$2,684.96",2.07%,$28.16
25295,,Release wrist/forearm tendon,A2,5113,"$2,684.96",0.00%,$0.00
25300,,Fusion of tendons at wrist,A2,5113,"$2,684.96",0.00%,$0.00
25301,,Fusion of tendons at wrist,A2,5113,"$2,684.96",0.00%,$0.00
25310,,Transplant forearm tendon,A2,5113,"$2,684.96",0.76%,$10.34
25312,,Transplant forearm tendon,A2,5113,"$2,684.96",11.66%,$158.62
25315,,Revise palsy hand tendon(s),A2,5114,"$5,917.60",2.52%,$75.55
25316,,Revise palsy hand tendon(s),A2,5114,"$5,917.60",0.00%,$0.00
25320,,Repair/revise wrist joint,A2,5114,"$5,917.60",24.65%,$739.04
25332,,Revise wrist joint,A2,5113,"$2,684.96",20.44%,$278.05
25335,,Realignment of hand,A2,5113,"$2,684.96",0.00%,$0.00
25337,,Reconstruct ulna/radioulnar,J8,5114,"$5,917.60",31.58%,"$1,868.78"
25350,,Revision of radius,J8,5114,"$5,917.60",42.28%,"$2,501.96"
25355,,Revision of radius,A2,5113,"$2,684.96",0.00%,$0.00
25360,,Revision of ulna,J8,5114,"$5,917.60",31.42%,"$1,859.31"
25365,,Revise radius & ulna,A2,5115,"$11,869.70",0.00%,$0.00
25370,,Revise radius or ulna,A2,5113,"$2,684.96",0.00%,$0.00
25375,,Revise radius & ulna,A2,5113,"$2,684.96",0.00%,$0.00
25390,,Shorten radius or ulna,J8,5114,"$5,917.60",38.84%,"$2,298.40"
25391,,Lengthen radius or ulna,J8,5115,"$11,869.70",43.81%,"$5,200.12"
25392,,Shorten radius & ulna,A2,5114,"$5,917.60",6.63%,$198.78
25393,,Lengthen radius & ulna,J8,5114,"$5,917.60",32.41%,"$1,917.89"
25394,,Repair carpal bone shorten,G2,5113,"$2,684.96",0.00%,$0.00
25400,,Repair radius or ulna,J8,5114,"$5,917.60",41.26%,"$2,441.60"
25405,,Repair/graft radius or ulna,J8,5114,"$5,917.60",39.05%,"$2,310.82"
25415,,Repair radius & ulna,J8,5114,"$5,917.60",49.82%,"$2,948.15"
25420,,Repair/graft radius & ulna,J8,5114,"$5,917.60",44.24%,"$2,617.95"
25425,,Repair/graft radius or ulna,A2,5114,"$5,917.60",0.00%,$0.00
25426,,Repair/graft radius & ulna,J8,5113,"$2,684.96",37.01%,$993.70
25430,,Vasc graft into carpal bone,G2,5113,"$2,684.96",0.84%,$11.43
25431,,Repair nonunion carpal bone,G2,5114,"$5,917.60",20.13%,$603.53
25440,,Repair/graft wrist bone,A2,5114,"$5,917.60",16.53%,$495.59
25441,,Reconstruct wrist joint,J8,5115,"$11,869.70",60.66%,"$7,200.16"
25442,,Reconstruct wrist joint,J8,5116,"$15,703.00",65.65%,"$10,309.02"
25443,,Reconstruct wrist joint,J8,5114,"$5,917.60",50.81%,"$3,006.73"
25444,,Reconstruct wrist joint,J8,5115,"$11,869.70",56.88%,"$6,751.49"
25445,,Reconstruct wrist joint,J8,5114,"$5,917.60",51.93%,"$3,073.01"
25446,,Wrist replacement,J8,5116,"$15,703.00",70.38%,"$11,051.77"
25447,,Repair wrist joints,A2,5113,"$2,684.96",19.62%,$266.90
25449,,Remove wrist joint implant,A2,5114,"$5,917.60",40.48%,"$1,213.65"
25450,,Revision of wrist joint,A2,5113,"$2,684.96",0.00%,$0.00
25455,,Revision of wrist joint,A2,5113,"$2,684.96",0.00%,$0.00
25490,,Reinforce radius,A2,5114,"$5,917.60",0.00%,$0.00
25491,,Reinforce ulna,J8,5115,"$11,869.70",31.00%,"$3,679.61"
25492,,Reinforce radius and ulna,A2,5113,"$2,684.96",7.54%,$102.57
25500,,Treat fracture of radius,P2,5111,$210.50,0.00%,$0.00
25505,,Treat fracture of radius,A2,5112,"$1,463.15",0.00%,$0.00
25515,,Treat fracture of radius,J8,5114,"$5,917.60",35.45%,"$2,097.79"
25520,,Treat fracture of radius,A2,5112,"$1,463.15",0.00%,$0.00
25525,,Treat fracture of radius,J8,5114,"$5,917.60",32.67%,"$1,933.28"
25526,,Treat fracture of radius,J8,5114,"$5,917.60",31.00%,"$1,834.46"
25530,,Treat fracture of ulna,P2,5111,$210.50,0.00%,$0.00
25535,,Treat fracture of ulna,A2,5111,$210.50,6.46%,$6.89
25545,,Treat fracture of ulna,J8,5114,"$5,917.60",32.61%,"$1,929.73"
25560,,Treat fracture radius & ulna,P2,5111,$210.50,0.00%,$0.00
25565,,Treat fracture radius & ulna,A2,5112,"$1,463.15",0.00%,$0.00
25574,,Treat fracture radius & ulna,J8,5114,"$5,917.60",43.90%,"$2,597.83"
25575,,Treat fracture radius/ulna,J8,5114,"$5,917.60",40.33%,"$2,386.57"
25600,,Treat fracture radius/ulna,P2,5111,$210.50,0.03%,$0.03
25605,,Treat fracture radius/ulna,A2,5112,"$1,463.15",1.34%,$9.93
25606,,Treat fx distal radial,A2,5113,"$2,684.96",5.30%,$72.10
25607,,Treat fx rad extra-articul,J8,5114,"$5,917.60",44.77%,"$2,649.31"
25608,,Treat fx rad intra-articul,J8,5114,"$5,917.60",44.48%,"$2,632.15"
25609,,Treat fx radial 3+ frag,J8,5114,"$5,917.60",45.13%,"$2,670.61"
25622,,Treat wrist bone fracture,P2,5111,$210.50,1.04%,$1.11
25624,,Treat wrist bone fracture,A2,5112,"$1,463.15",22.05%,$163.46
25628,,Treat wrist bone fracture,A2,5114,"$5,917.60",18.51%,$554.96
25630,,Treat wrist bone fracture,P2,5111,$210.50,0.00%,$0.00
25635,,Treat wrist bone fracture,A2,5112,"$1,463.15",0.00%,$0.00
25645,,Treat wrist bone fracture,A2,5113,"$2,684.96",21.16%,$287.85
25650,,Treat wrist bone fracture,P2,5111,$210.50,0.00%,$0.00
25651,,Pin ulnar styloid fracture,G2,5113,"$2,684.96",0.00%,$0.00
25652,,Treat fracture ulnar styloid,J8,5114,"$5,917.60",30.94%,"$1,830.91"
25660,,Treat wrist dislocation,A2,5111,$210.50,11.86%,$12.65
25670,,Treat wrist dislocation,J8,5114,"$5,917.60",57.51%,"$3,403.21"
25671,,Pin radioulnar dislocation,A2,5113,"$2,684.96",0.00%,$0.00
25675,,Treat wrist dislocation,A2,5111,$210.50,0.00%,$0.00
25676,,Treat wrist dislocation,A2,5114,"$5,917.60",5.31%,$159.20
25680,,Treat wrist fracture,A2,5111,$210.50,23.99%,$25.59
25685,,Treat wrist fracture,A2,5114,"$5,917.60",27.00%,$809.50
25690,,Treat wrist dislocation,A2,5112,"$1,463.15",0.00%,$0.00
25695,,Treat wrist dislocation,A2,5114,"$5,917.60",6.73%,$201.78
25800,,Fusion of wrist joint,J8,5114,"$5,917.60",37.85%,"$2,239.81"
25805,,Fusion/graft of wrist joint,J8,5114,"$5,917.60",43.55%,"$2,577.11"
25810,,Fusion/graft of wrist joint,J8,5115,"$11,869.70",42.83%,"$5,083.79"
25820,,Fusion of hand bones,J8,5114,"$5,917.60",37.86%,"$2,240.40"
25825,,Fuse hand bones with graft,J8,5114,"$5,917.60",39.37%,"$2,329.76"
25830,,Fusion radioulnar jnt/ulna,A2,5114,"$5,917.60",24.79%,$743.24
25907,,Amputation follow-up surgery,A2,5113,"$2,684.96",0.00%,$0.00
25922,,Amputate hand at wrist,A2,5112,"$1,463.15",0.00%,$0.00
25929,,Amputation follow-up surgery,A2,5054,"$1,749.26",0.00%,$0.00
25931,,Amputation follow-up surgery,G2,5113,"$2,684.96",2.05%,$27.89
26010,,Drainage of finger abscess,P2,5051,$183.40,0.08%,$0.07
26011,,Drainage of finger abscess,A2,5072,"$1,200.16",0.00%,$0.00
26020,,Drain hand tendon sheath,A2,5113,"$2,684.96",0.00%,$0.00
26025,,Drainage of palm bursa,A2,5113,"$2,684.96",0.00%,$0.00
26030,,Drainage of palm bursas,A2,5113,"$2,684.96",0.00%,$0.00
26034,,Treat hand bone lesion,A2,5112,"$1,463.15",2.75%,$20.39
26035,,Decompress fingers/hand,G2,5113,"$2,684.96",0.00%,$0.00
26037,,Decompress fingers/hand,G2,5113,"$2,684.96",0.00%,$0.00
26040,,Release palm contracture,A2,5112,"$1,463.15",0.00%,$0.00
26045,,Release palm contracture,A2,5113,"$2,684.96",0.30%,$4.08
26055,,Incise finger tendon sheath,A2,5112,"$1,463.15",0.06%,$0.44
26060,,Incision of finger tendon,A2,5112,"$1,463.15",0.35%,$2.59
26070,,Explore/treat hand joint,A2,5112,"$1,463.15",0.00%,$0.00
26075,,Explore/treat finger joint,A2,5113,"$2,684.96",1.25%,$17.00
26080,,Explore/treat finger joint,A2,5112,"$1,463.15",0.08%,$0.59
26100,,Biopsy hand joint lining,A2,5113,"$2,684.96",0.00%,$0.00
26105,,Biopsy finger joint lining,A2,5113,"$2,684.96",0.00%,$0.00
26110,,Biopsy finger joint lining,A2,5112,"$1,463.15",0.00%,$0.00
26111,,Exc hand les sc 1.5 cm/>,G2,5072,"$1,200.16",0.03%,$0.18
26113,,Exc hand tum deep 1.5 cm/>,G2,5072,"$1,200.16",0.20%,$1.22
26115,,Exc hand les sc < 1.5 cm,G2,5072,"$1,200.16",0.27%,$1.64
26116,,Exc hand tum deep < 1.5 cm,G2,5072,"$1,200.16",0.05%,$0.30
26117,,Rad resect hand tumor < 3 cm,G2,5073,"$2,011.25",0.00%,$0.00
26118,,Rad resect hand tumor 3 cm/>,G2,5073,"$2,011.25",0.00%,$0.00
26121,,Release palm contracture,A2,5113,"$2,684.96",0.23%,$3.13
26123,,Release palm contracture,A2,5113,"$2,684.96",0.36%,$4.90
26125,,Release palm contracture,N1,,,0.00%,
26130,,Remove wrist joint lining,A2,5113,"$2,684.96",0.00%,$0.00
26135,,Revise finger joint each,A2,5113,"$2,684.96",0.10%,$1.36
26140,,Revise finger joint each,A2,5112,"$1,463.15",1.72%,$12.75
26145,,Tendon excision palm/finger,A2,5112,"$1,463.15",0.42%,$3.11
26160,,Remove tendon sheath lesion,A2,5112,"$1,463.15",0.20%,$1.48
26170,,Removal of palm tendon each,A2,5112,"$1,463.15",0.00%,$0.00
26180,,Removal of finger tendon,A2,5112,"$1,463.15",0.00%,$0.00
26185,,Remove finger bone,A2,5112,"$1,463.15",0.00%,$0.00
26200,,Remove hand bone lesion,A2,5112,"$1,463.15",3.78%,$28.02
26205,,Remove/graft bone lesion,A2,5114,"$5,917.60",0.00%,$0.00
